Time-stamp,Watts,Wavelength
2021-07-05 14:45:11.247559,-3.63362e-06,1.2
2021-07-05 14:45:11.464645,-1.40914e-05,1.2
2021-07-05 14:45:11.677318,-1.27620e-05,1.2
2021-07-05 14:45:11.895183,-2.22449e-05,1.2
2021-07-05 14:45:12.108776,-1.99406e-05,1.2
2021-07-05 14:45:12.324592,-1.28506e-05,1.2
2021-07-05 14:45:12.536273,-7.09000e-06,1.2
2021-07-05 14:45:12.749795,5.71631e-06,1.2
2021-07-05 14:45:12.968442,1.59082e-05,1.2
2021-07-05 14:45:13.185632,1.20087e-05,1.2
2021-07-05 14:45:13.394643,5.27319e-06,1.2
2021-07-05 14:45:13.686709,0.00000e+00,1.2
2021-07-05 14:45:13.909623,-2.74737e-06,1.2
2021-07-05 14:45:14.138033,1.99406e-06,1.2
2021-07-05 14:45:14.351791,2.52581e-06,1.2
2021-07-05 14:45:14.567050,1.19201e-05,1.2
2021-07-05 14:45:14.858243,3.53170e-05,1.2
2021-07-05 14:45:15.074524,4.47999e-05,1.2
2021-07-05 14:45:15.284726,3.72668e-05,1.2
2021-07-05 14:45:15.517141,2.08712e-05,1.2
2021-07-05 14:45:15.731191,1.12997e-05,1.2
2021-07-05 14:45:15.953241,4.43125e-08,1.2
2021-07-05 14:45:16.163131,-6.91275e-06,1.2
2021-07-05 14:45:16.386017,-1.64842e-05,1.2
2021-07-05 14:45:16.618957,-2.01179e-05,1.2
2021-07-05 14:45:16.830966,-1.74591e-05,1.2
2021-07-05 14:45:17.048095,-7.97625e-06,1.2
2021-07-05 14:45:17.258067,5.71631e-06,1.2
2021-07-05 14:45:17.490341,8.02056e-06,1.2
2021-07-05 14:45:17.709385,7.66606e-06,1.2
2021-07-05 14:45:18.004319,2.79169e-06,1.2
2021-07-05 14:45:18.219144,4.03244e-06,1.2
2021-07-05 14:45:18.436542,1.99406e-06,1.2
2021-07-05 14:45:18.645694,4.83006e-06,1.2
2021-07-05 14:45:18.874912,2.01622e-05,1.2
2021-07-05 14:45:19.089874,3.41649e-05,1.2
2021-07-05 14:45:19.322419,4.19639e-05,1.2
2021-07-05 14:45:19.543425,3.85962e-05,1.2
2021-07-05 14:45:19.836276,1.90987e-05,1.2
2021-07-05 14:45:20.052836,4.03244e-06,1.2
2021-07-05 14:45:20.267649,-5.58337e-06,1.2
2021-07-05 14:45:20.501629,-8.95112e-06,1.2
2021-07-05 14:45:20.723195,-1.69274e-05,1.2
2021-07-05 14:45:21.014066,-1.49776e-05,1.2
2021-07-05 14:45:21.231206,-1.20530e-05,1.2
2021-07-05 14:45:21.475608,6.60256e-06,1.2
2021-07-05 14:45:21.695888,1.33381e-05,1.2
2021-07-05 14:45:21.908678,8.90681e-06,1.2
2021-07-05 14:45:22.123994,3.67794e-06,1.2
2021-07-05 14:45:22.335442,1.01919e-06,1.2
2021-07-05 14:45:22.571664,4.38694e-06,1.2
2021-07-05 14:45:22.787390,5.00731e-06,1.2
2021-07-05 14:45:23.005358,1.85669e-05,1.2
2021-07-05 14:45:23.293835,3.59374e-05,1.2
2021-07-05 14:45:23.508331,3.91279e-05,1.2
2021-07-05 14:45:23.733897,3.24810e-05,1.2
2021-07-05 14:45:23.946607,1.93646e-05,1.2
2021-07-05 14:45:24.243605,2.96894e-06,1.2
2021-07-05 14:45:24.466253,-2.74737e-06,1.2
2021-07-05 14:45:24.683310,-1.42686e-05,1.2
2021-07-05 14:45:24.895073,-1.57752e-05,1.2
2021-07-05 14:45:25.126782,-2.12700e-05,1.2
2021-07-05 14:45:25.390713,-1.90544e-05,1.2
2021-07-05 14:45:25.630511,-4.96300e-06,1.2
2021-07-05 14:45:25.875190,5.98218e-06,1.2
2021-07-05 14:45:26.127815,8.90681e-06,1.2
2021-07-05 14:45:26.376862,2.17131e-06,1.2
2021-07-05 14:45:26.631174,3.41206e-06,1.2
2021-07-05 14:45:26.864860,2.79169e-06,1.2
2021-07-05 14:45:27.088756,9.43856e-06,1.2
2021-07-05 14:45:27.300151,1.53764e-05,1.2
2021-07-05 14:45:27.516208,3.65578e-05,1.2
2021-07-05 14:45:27.729412,4.20525e-05,1.2
2021-07-05 14:45:27.940833,3.70009e-05,1.2
2021-07-05 14:45:28.178700,2.24664e-05,1.2
2021-07-05 14:45:28.477845,1.37369e-06,1.2
2021-07-05 14:45:28.721117,-8.86250e-06,1.2
2021-07-05 14:45:28.935271,-1.61297e-05,1.2
2021-07-05 14:45:29.157920,-2.41060e-05,1.2
2021-07-05 14:45:29.395818,-1.89657e-05,1.2
2021-07-05 14:45:29.623650,-1.10781e-05,1.2
2021-07-05 14:45:29.904516,1.10338e-05,1.2
2021-07-05 14:45:30.132306,1.15656e-05,1.2
2021-07-05 14:45:30.348585,6.42531e-06,1.2
2021-07-05 14:45:30.636392,6.64687e-07,1.2
2021-07-05 14:45:30.846799,-8.86250e-08,1.2
2021-07-05 14:45:31.079969,2.88031e-06,1.2
2021-07-05 14:45:31.369386,1.34267e-05,1.2
2021-07-05 14:45:31.584792,3.03540e-05,1.2
2021-07-05 14:45:31.811845,4.18753e-05,1.2
2021-07-05 14:45:32.022738,3.84189e-05,1.2
2021-07-05 14:45:32.235502,3.54057e-05,1.2
2021-07-05 14:45:32.442159,2.20233e-05,1.2
2021-07-05 14:45:32.728883,5.98218e-06,1.2
2021-07-05 14:45:32.956659,-3.01325e-06,1.2
2021-07-05 14:45:33.255804,-1.45345e-05,1.2
2021-07-05 14:45:33.483453,-1.83454e-05,1.2
2021-07-05 14:45:33.697864,-2.04724e-05,1.2
2021-07-05 14:45:33.913466,-2.24221e-05,1.2
2021-07-05 14:45:34.146495,-1.70160e-05,1.2
2021-07-05 14:45:34.436895,-5.31750e-07,1.2
2021-07-05 14:45:34.671279,1.28063e-05,1.2
2021-07-05 14:45:34.887701,9.70443e-06,1.2
2021-07-05 14:45:35.133326,4.20969e-06,1.2
2021-07-05 14:45:35.353771,8.41937e-07,1.2
2021-07-05 14:45:35.572176,-3.27912e-06,1.2
2021-07-05 14:45:35.782640,0.00000e+00,1.2
2021-07-05 14:45:35.991037,2.79169e-06,1.2
2021-07-05 14:45:36.204431,1.78579e-05,1.2
2021-07-05 14:45:36.412872,3.43422e-05,1.2
2021-07-05 14:45:36.626599,4.17867e-05,1.2
2021-07-05 14:45:36.836072,4.38250e-05,1.2
2021-07-05 14:45:37.053996,3.77985e-05,1.2
2021-07-05 14:45:37.284420,2.51252e-05,1.2
2021-07-05 14:45:37.585384,1.23632e-05,1.2
2021-07-05 14:45:37.820721,-2.83600e-06,1.2
2021-07-05 14:45:38.114967,-1.34710e-05,1.2
2021-07-05 14:45:38.327422,-2.26880e-05,1.2
2021-07-05 14:45:38.536837,-1.95861e-05,1.2
2021-07-05 14:45:38.771477,-2.24221e-05,1.2
2021-07-05 14:45:39.060583,-1.03691e-05,1.2
2021-07-05 14:45:39.286644,5.98218e-06,1.2
2021-07-05 14:45:39.504412,1.07679e-05,1.2
2021-07-05 14:45:39.794262,2.43719e-06,1.2
2021-07-05 14:45:40.038606,2.08269e-06,1.2
2021-07-05 14:45:40.268390,-1.77250e-06,1.2
2021-07-05 14:45:40.553450,7.04568e-06,1.2
2021-07-05 14:45:40.783396,1.86556e-05,1.2
2021-07-05 14:45:41.067205,3.71782e-05,1.2
2021-07-05 14:45:41.295095,4.02800e-05,1.2
2021-07-05 14:45:41.506940,2.73408e-05,1.2
2021-07-05 14:45:41.724713,1.06793e-05,1.2
2021-07-05 14:45:42.008058,-2.65875e-06,1.2
2021-07-05 14:45:42.234172,-9.74875e-06,1.2
2021-07-05 14:45:42.520648,-2.14472e-05,1.2
2021-07-05 14:45:42.751254,-2.02065e-05,1.2
2021-07-05 14:45:42.960391,-1.90544e-05,1.2
2021-07-05 14:45:43.177748,-1.71932e-05,1.2
2021-07-05 14:45:43.458354,9.70443e-06,1.2
2021-07-05 14:45:43.696483,9.88168e-06,1.2
2021-07-05 14:45:43.914984,5.27319e-06,1.2
2021-07-05 14:45:44.128194,4.74144e-06,1.2
2021-07-05 14:45:44.356419,-1.94975e-06,1.2
2021-07-05 14:45:44.642799,2.52581e-06,1.2
2021-07-05 14:45:44.876118,1.47561e-05,1.2
2021-07-05 14:45:45.084514,2.71636e-05,1.2
2021-07-05 14:45:45.367707,4.30274e-05,1.2
2021-07-05 14:45:45.594118,3.70895e-05,1.2
2021-07-05 14:45:45.806101,2.68977e-05,1.2
2021-07-05 14:45:46.021594,1.04134e-05,1.2
2021-07-05 14:45:46.311081,-5.58337e-06,1.2
2021-07-05 14:45:46.539416,-1.39141e-05,1.2
2021-07-05 14:45:46.751912,-1.64842e-05,1.2
2021-07-05 14:45:46.970920,-1.43572e-05,1.2
2021-07-05 14:45:47.283377,-8.59662e-06,1.2
2021-07-05 14:45:47.510157,5.71631e-06,1.2
2021-07-05 14:45:47.721158,6.33668e-06,1.2
2021-07-05 14:45:48.013992,4.83006e-06,1.2
2021-07-05 14:45:48.226369,-3.89950e-06,1.2
2021-07-05 14:45:48.455465,2.08269e-06,1.2
2021-07-05 14:45:48.671168,8.10918e-06,1.2
2021-07-05 14:45:48.880236,1.90987e-05,1.2
2021-07-05 14:45:49.087397,3.38990e-05,1.2
2021-07-05 14:45:49.377753,4.06345e-05,1.2
2021-07-05 14:45:49.602827,3.16834e-05,1.2
2021-07-05 14:45:49.819300,1.84783e-05,1.2
2021-07-05 14:45:50.106118,-1.77250e-07,1.2
2021-07-05 14:45:50.319287,-1.24075e-05,1.2
2021-07-05 14:45:50.547777,-2.10927e-05,1.2
2021-07-05 14:45:50.758695,-1.88771e-05,1.2
2021-07-05 14:45:51.047081,-8.41937e-06,1.2
2021-07-05 14:45:51.255003,5.36181e-06,1.2
2021-07-05 14:45:51.464772,7.57743e-06,1.2
2021-07-05 14:45:51.675732,3.85519e-06,1.2
2021-07-05 14:45:51.907123,3.32344e-06,1.2
2021-07-05 14:45:52.119395,-1.24075e-06,1.2
2021-07-05 14:45:52.335598,4.12106e-06,1.2
2021-07-05 14:45:52.630578,1.90987e-05,1.2
2021-07-05 14:45:52.857676,2.79612e-05,1.2
2021-07-05 14:45:53.084831,4.00142e-05,1.2
2021-07-05 14:45:53.311858,3.25697e-05,1.2
2021-07-05 14:45:53.521905,2.04281e-05,1.2
2021-07-05 14:45:53.737757,1.18314e-05,1.2
2021-07-05 14:45:53.956203,-4.51987e-06,1.2
2021-07-05 14:45:54.236672,-1.55980e-05,1.2
2021-07-05 14:45:54.469164,-1.87885e-05,1.2
2021-07-05 14:45:54.680316,-2.39287e-05,1.2
2021-07-05 14:45:54.970361,-1.86112e-05,1.2
2021-07-05 14:45:55.197191,-1.87885e-05,1.2
2021-07-05 14:45:55.487812,1.04134e-05,1.2
2021-07-05 14:45:55.721113,6.42531e-06,1.2
2021-07-05 14:45:56.013083,-3.10187e-06,1.2
2021-07-05 14:45:56.223628,-8.86250e-07,1.2
2021-07-05 14:45:56.451684,2.79169e-06,1.2
2021-07-05 14:45:56.664549,1.10338e-05,1.2
2021-07-05 14:45:56.956064,3.61147e-05,1.2
2021-07-05 14:45:57.186125,3.20379e-05,1.2
2021-07-05 14:45:57.401738,2.74294e-05,1.2
2021-07-05 14:45:57.611355,1.46674e-05,1.2
2021-07-05 14:45:57.853021,1.28506e-06,1.2
2021-07-05 14:45:58.137364,-1.28506e-05,1.2
2021-07-05 14:45:58.345554,-1.63070e-05,1.2
2021-07-05 14:45:58.555184,-1.94975e-05,1.2
2021-07-05 14:45:58.766736,-1.96747e-05,1.2
2021-07-05 14:45:58.985259,-2.02065e-05,1.2
2021-07-05 14:45:59.211877,-2.03837e-06,1.2
2021-07-05 14:45:59.498660,1.24518e-05,1.2
2021-07-05 14:45:59.705933,1.55537e-05,1.2
2021-07-05 14:45:59.932848,8.64093e-06,1.2
2021-07-05 14:46:00.144216,2.70306e-06,1.2
2021-07-05 14:46:00.364864,3.76656e-06,1.2
2021-07-05 14:46:00.645923,-6.20375e-07,1.2
2021-07-05 14:46:00.864278,1.90544e-06,1.2
2021-07-05 14:46:01.088179,1.13883e-05,1.2
2021-07-05 14:46:01.300990,2.97337e-05,1.2
2021-07-05 14:46:01.539523,3.81530e-05,1.2
2021-07-05 14:46:01.753579,4.12549e-05,1.2
2021-07-05 14:46:02.039983,3.27469e-05,1.2
2021-07-05 14:46:02.248890,1.62627e-05,1.2
2021-07-05 14:46:02.459079,3.94381e-06,1.2
2021-07-05 14:46:02.681864,-4.34262e-06,1.2
2021-07-05 14:46:02.897804,-1.49776e-05,1.2
2021-07-05 14:46:03.192288,-1.99406e-05,1.2
2021-07-05 14:46:03.405360,-1.85226e-05,1.2
2021-07-05 14:46:03.610865,-2.10927e-05,1.2
2021-07-05 14:46:03.842693,-9.83737e-06,1.2
2021-07-05 14:46:04.057858,3.50069e-06,1.2
2021-07-05 14:46:04.340891,1.50219e-05,1.2
2021-07-05 14:46:04.551647,9.26131e-06,1.2
2021-07-05 14:46:04.777818,6.95706e-06,1.2
2021-07-05 14:46:04.994691,9.30562e-07,1.2
2021-07-05 14:46:05.225715,1.28506e-06,1.2
2021-07-05 14:46:05.450484,5.80493e-06,1.2
2021-07-05 14:46:05.731169,1.34267e-05,1.2
2021-07-05 14:46:05.941521,3.31014e-05,1.2
2021-07-05 14:46:06.169024,4.09004e-05,1.2
2021-07-05 14:46:06.456064,4.19639e-05,1.2
2021-07-05 14:46:06.681695,3.12403e-05,1.2
2021-07-05 14:46:06.892307,2.02508e-05,1.2
2021-07-05 14:46:07.106776,2.88031e-06,1.2
2021-07-05 14:46:07.322322,-9.74875e-06,1.2
2021-07-05 14:46:07.534855,-1.49776e-05,1.2
2021-07-05 14:46:07.819352,-2.30425e-05,1.2
2021-07-05 14:46:08.029533,-2.13586e-05,1.2
2021-07-05 14:46:08.255652,-1.79022e-05,1.2
2021-07-05 14:46:08.543047,-8.77387e-06,1.2
2021-07-05 14:46:08.774177,5.45043e-06,1.2
2021-07-05 14:46:08.988321,1.12997e-05,1.2
2021-07-05 14:46:09.205877,7.75468e-06,1.2
2021-07-05 14:46:09.499564,1.01919e-06,1.2
2021-07-05 14:46:09.727452,-2.83600e-06,1.2
2021-07-05 14:46:09.940333,-1.86112e-06,1.2
2021-07-05 14:46:10.155796,3.58931e-06,1.2
2021-07-05 14:46:10.445858,1.24518e-05,1.2
2021-07-05 14:46:10.673150,2.22006e-05,1.2
2021-07-05 14:46:10.897596,4.22298e-05,1.2
2021-07-05 14:46:11.123419,4.40023e-05,1.2
2021-07-05 14:46:11.334094,3.80644e-05,1.2
2021-07-05 14:46:11.550504,2.61001e-05,1.2
2021-07-05 14:46:11.837262,1.25404e-05,1.2
2021-07-05 14:46:12.053476,6.64687e-07,1.2
2021-07-05 14:46:12.282567,-1.01919e-05,1.2
2021-07-05 14:46:12.497295,-2.08269e-05,1.2
2021-07-05 14:46:12.712901,-1.97634e-05,1.2
2021-07-05 14:46:12.999469,-1.74591e-05,1.2
2021-07-05 14:46:13.209272,-1.89657e-05,1.2
2021-07-05 14:46:13.422017,-1.23189e-05,1.2
2021-07-05 14:46:13.634039,8.10918e-06,1.2
2021-07-05 14:46:13.861617,1.31608e-05,1.2
2021-07-05 14:46:14.151815,8.99543e-06,1.2
2021-07-05 14:46:14.378663,4.03244e-06,1.2
2021-07-05 14:46:14.591956,-1.77250e-07,1.2
2021-07-05 14:46:14.876037,-1.77250e-07,1.2
2021-07-05 14:46:15.086909,-2.65875e-06,1.2
2021-07-05 14:46:15.312047,4.91869e-06,1.2
2021-07-05 14:46:15.544235,1.63513e-05,1.2
2021-07-05 14:46:15.760274,3.08858e-05,1.2
2021-07-05 14:46:15.986726,3.93052e-05,1.2
2021-07-05 14:46:16.282854,3.98369e-05,1.2
2021-07-05 14:46:16.509433,3.68237e-05,1.2
2021-07-05 14:46:16.730121,1.89214e-05,1.2
2021-07-05 14:46:17.015305,6.33668e-06,1.2
2021-07-05 14:46:17.228693,-2.65875e-06,1.2
2021-07-05 14:46:17.436620,-1.32051e-05,1.2
2021-07-05 14:46:17.655982,-1.49776e-05,1.2
2021-07-05 14:46:17.877389,-2.23335e-05,1.2
2021-07-05 14:46:18.105189,-2.16245e-05,1.2
2021-07-05 14:46:18.320053,-2.11814e-05,1.2
2021-07-05 14:46:18.538751,-2.23335e-05,1.2
2021-07-05 14:46:18.747772,-2.57899e-05,1.2
2021-07-05 14:46:18.960833,-2.45491e-05,1.2
2021-07-05 14:46:19.180981,-1.66615e-05,1.2
2021-07-05 14:46:19.391642,-8.59662e-06,1.2
2021-07-05 14:46:19.610768,1.02362e-05,1.2
2021-07-05 14:46:19.826038,1.28063e-05,1.2
2021-07-05 14:46:20.038860,1.84783e-05,1.2
2021-07-05 14:46:20.266060,7.31156e-06,1.2
2021-07-05 14:46:20.482689,5.09594e-06,1.2
2021-07-05 14:46:20.766430,-3.98812e-06,1.2
2021-07-05 14:46:20.974843,-8.33075e-06,1.2
2021-07-05 14:46:21.187971,-4.07675e-06,1.2
2021-07-05 14:46:21.395771,-6.38100e-06,1.2
2021-07-05 14:46:21.623518,2.43719e-06,1.2
2021-07-05 14:46:21.836666,4.29831e-06,1.2
2021-07-05 14:46:22.055484,1.48447e-05,1.2
2021-07-05 14:46:22.274099,2.70749e-05,1.2
2021-07-05 14:46:22.561319,3.85962e-05,1.2
2021-07-05 14:46:22.789057,4.74587e-05,1.2
2021-07-05 14:46:23.021084,4.79904e-05,1.2
2021-07-05 14:46:23.254352,4.15208e-05,1.2
2021-07-05 14:46:23.467347,3.67350e-05,1.2
2021-07-05 14:46:23.682716,2.54797e-05,1.2
2021-07-05 14:46:23.976308,5.18456e-06,1.2
2021-07-05 14:46:24.196995,5.76062e-07,1.2
2021-07-05 14:46:24.410398,-1.25847e-05,1.2
2021-07-05 14:46:24.623285,-1.73705e-05,1.2
2021-07-05 14:46:24.838455,-2.19790e-05,1.2
2021-07-05 14:46:25.055710,-1.90544e-05,1.2
2021-07-05 14:46:25.274468,-2.65875e-05,1.2
2021-07-05 14:46:25.508346,-2.57899e-05,1.2
2021-07-05 14:46:25.731052,-2.54354e-05,1.2
2021-07-05 14:46:25.949734,-2.64102e-05,1.2
2021-07-05 14:46:26.176127,-2.34856e-05,1.2
2021-07-05 14:46:26.402218,-1.53321e-05,1.2
2021-07-05 14:46:26.622614,-4.43125e-07,1.2
2021-07-05 14:46:26.840985,1.05021e-05,1.2
2021-07-05 14:46:27.062860,7.48881e-06,1.2
2021-07-05 14:46:27.281328,1.75034e-05,1.2
2021-07-05 14:46:27.480004,9.08406e-06,1.2
2021-07-05 14:46:27.699022,3.14619e-06,1.2
2021-07-05 14:46:27.915717,-3.10187e-06,1.2
2021-07-05 14:46:28.133073,-2.65875e-06,1.2
2021-07-05 14:46:28.354615,-3.36775e-06,1.2
2021-07-05 14:46:28.576147,1.32937e-07,1.2
2021-07-05 14:46:28.795577,5.09594e-06,1.2
2021-07-05 14:46:29.050016,1.79466e-05,1.2
2021-07-05 14:46:29.265979,2.99109e-05,1.2
2021-07-05 14:46:29.502235,4.30274e-05,1.2
2021-07-05 14:46:29.800980,4.67497e-05,1.2
2021-07-05 14:46:30.020144,4.75473e-05,1.2
2021-07-05 14:46:30.237007,3.52284e-05,1.2
2021-07-05 14:46:30.471395,2.31754e-05,1.2
2021-07-05 14:46:30.691299,1.18314e-05,1.2
2021-07-05 14:46:30.921123,-7.09000e-07,1.2
2021-07-05 14:46:31.135031,-1.22302e-05,1.2
2021-07-05 14:46:31.339637,-1.78136e-05,1.2
2021-07-05 14:46:31.558340,-1.96747e-05,1.2
2021-07-05 14:46:31.776377,-2.39287e-05,1.2
2021-07-05 14:46:31.992980,-2.56126e-05,1.2
2021-07-05 14:46:32.208708,-2.26880e-05,1.2
2021-07-05 14:46:32.432707,-2.50809e-05,1.2
2021-07-05 14:46:32.665468,-2.55240e-05,1.2
2021-07-05 14:46:32.889001,-2.17131e-05,1.2
2021-07-05 14:46:33.112149,-1.24961e-05,1.2
2021-07-05 14:46:33.334173,2.96894e-06,1.2
2021-07-05 14:46:33.549871,1.49333e-05,1.2
2021-07-05 14:46:33.764149,1.36039e-05,1.2
2021-07-05 14:46:33.968949,1.27177e-05,1.2
2021-07-05 14:46:34.185933,5.71631e-06,1.2
2021-07-05 14:46:34.404677,-2.65875e-06,1.2
2021-07-05 14:46:34.628793,-7.17862e-06,1.2
2021-07-05 14:46:34.878416,-2.48150e-06,1.2
2021-07-05 14:46:35.099320,-3.45637e-06,1.2
2021-07-05 14:46:35.322625,4.12106e-06,1.2
2021-07-05 14:46:35.556877,8.64093e-06,1.2
2021-07-05 14:46:35.776375,2.08712e-05,1.2
2021-07-05 14:46:35.998311,3.94824e-05,1.2
2021-07-05 14:46:36.216034,4.15208e-05,1.2
2021-07-05 14:46:36.435157,4.46227e-05,1.2
2021-07-05 14:46:36.650492,4.37364e-05,1.2
2021-07-05 14:46:36.868098,3.68237e-05,1.2
2021-07-05 14:46:37.085264,2.15802e-05,1.2
2021-07-05 14:46:37.304725,4.47556e-06,1.2
2021-07-05 14:46:37.533253,-3.72225e-06,1.2
2021-07-05 14:46:37.751459,-7.53312e-06,1.2
2021-07-05 14:46:37.972437,-1.42686e-05,1.2
2021-07-05 14:46:38.197101,-2.21562e-05,1.2
2021-07-05 14:46:38.419796,-2.48150e-05,1.2
2021-07-05 14:46:38.653140,-2.50809e-05,1.2
2021-07-05 14:46:38.874473,-2.49036e-05,1.2
2021-07-05 14:46:39.093466,-1.12554e-05,1.2
2021-07-05 14:46:39.313,-7.09000e-07,1.2
2021-07-05 14:46:39.534755,8.19781e-06,1.2
2021-07-05 14:46:39.771519,1.36926e-05,1.2
2021-07-05 14:46:39.989980,4.03244e-06,1.2
2021-07-05 14:46:40.207102,3.32344e-06,1.2
2021-07-05 14:46:40.425428,-4.07675e-06,1.2
2021-07-05 14:46:40.722433,-5.31750e-07,1.2
2021-07-05 14:46:40.940350,1.63956e-06,1.2
2021-07-05 14:46:41.174199,5.62768e-06,1.2
2021-07-05 14:46:41.392728,1.92759e-05,1.2
2021-07-05 14:46:41.611314,3.70895e-05,1.2
2021-07-05 14:46:41.915563,4.47999e-05,1.2
2021-07-05 14:46:42.170819,4.45340e-05,1.2
2021-07-05 14:46:42.393236,3.25697e-05,1.2
2021-07-05 14:46:42.612075,2.18461e-05,1.2
2021-07-05 14:46:42.840217,9.97031e-06,1.2
2021-07-05 14:46:43.057573,4.03244e-06,1.2
2021-07-05 14:46:43.345081,-9.12837e-06,1.2
2021-07-05 14:46:43.568402,-1.80795e-05,1.2
2021-07-05 14:46:43.784261,-1.79022e-05,1.2
2021-07-05 14:46:44.006013,-2.49922e-05,1.2
2021-07-05 14:46:44.235092,-2.77396e-05,1.2
2021-07-05 14:46:44.454250,-2.68534e-05,1.2
2021-07-05 14:46:44.677314,-2.76510e-05,1.2
2021-07-05 14:46:44.906289,-2.18904e-05,1.2
2021-07-05 14:46:45.147045,-1.26734e-05,1.2
2021-07-05 14:46:45.378,-5.76062e-06,1.2
2021-07-05 14:46:45.608331,1.44016e-05,1.2
2021-07-05 14:46:45.868687,1.79466e-05,1.2
2021-07-05 14:46:46.132503,8.64093e-06,1.2
2021-07-05 14:46:46.351482,2.79169e-06,1.2
2021-07-05 14:46:46.579260,-1.06350e-06,1.2
2021-07-05 14:46:46.806551,-1.86112e-06,1.2
2021-07-05 14:46:47.023813,-5.76062e-06,1.2
2021-07-05 14:46:47.242896,-2.30425e-06,1.2
2021-07-05 14:46:47.480327,-5.31750e-07,1.2
2021-07-05 14:46:47.703561,5.09594e-06,1.2
2021-07-05 14:46:47.919066,2.12257e-05,1.2
2021-07-05 14:46:48.142399,3.28355e-05,1.2
2021-07-05 14:46:48.356975,3.73554e-05,1.2
2021-07-05 14:46:48.576178,3.77985e-05,1.2
2021-07-05 14:46:48.806227,2.94678e-05,1.2
2021-07-05 14:46:49.022099,2.03394e-05,1.2
2021-07-05 14:46:49.313911,-8.86250e-08,1.2
2021-07-05 14:46:49.560879,-3.36775e-06,1.2
2021-07-05 14:46:49.774225,-1.19644e-05,1.2
2021-07-05 14:46:49.988257,-2.18904e-05,1.2
2021-07-05 14:46:50.219109,-2.42832e-05,1.2
2021-07-05 14:46:50.432086,-1.97634e-05,1.2
2021-07-05 14:46:50.655826,-1.72819e-05,1.2
2021-07-05 14:46:50.871888,-3.72225e-06,1.2
2021-07-05 14:46:51.092102,1.05907e-05,1.2
2021-07-05 14:46:51.311604,8.81818e-06,1.2
2021-07-05 14:46:51.520453,3.50069e-06,1.2
2021-07-05 14:46:51.734351,5.98218e-06,1.2
2021-07-05 14:46:51.950496,1.10781e-06,1.2
2021-07-05 14:46:52.169398,3.23481e-06,1.2
2021-07-05 14:46:52.390369,-1.32937e-06,1.2
2021-07-05 14:46:52.603549,4.83006e-06,1.2
2021-07-05 14:46:52.824747,1.75034e-05,1.2
2021-07-05 14:46:53.048156,3.43422e-05,1.2
2021-07-05 14:46:53.277511,4.56862e-05,1.2
2021-07-05 14:46:53.492239,4.66610e-05,1.2
2021-07-05 14:46:53.709316,4.44454e-05,1.2
2021-07-05 14:46:53.926470,3.73554e-05,1.2
2021-07-05 14:46:54.153502,2.50366e-05,1.2
2021-07-05 14:46:54.384619,1.14769e-05,1.2
2021-07-05 14:46:54.606294,-1.77250e-07,1.2
2021-07-05 14:46:54.823896,-1.26734e-05,1.2
2021-07-05 14:46:55.048978,-1.57752e-05,1.2
2021-07-05 14:46:55.355770,-2.07382e-05,1.2
2021-07-05 14:46:55.579191,-2.15359e-05,1.2
2021-07-05 14:46:55.800543,-2.24221e-05,1.2
2021-07-05 14:46:56.019103,-2.31311e-05,1.2
2021-07-05 14:46:56.237910,-2.54354e-05,1.2
2021-07-05 14:46:56.471316,-1.75477e-05,1.2
2021-07-05 14:46:56.691248,-6.20375e-07,1.2
2021-07-05 14:46:56.908718,1.01476e-05,1.2
2021-07-05 14:46:57.210792,1.74148e-05,1.2
2021-07-05 14:46:57.430314,1.22746e-05,1.2
2021-07-05 14:46:57.666277,7.93193e-06,1.2
2021-07-05 14:46:57.880432,3.50069e-06,1.2
2021-07-05 14:46:58.102240,-1.06350e-06,1.2
2021-07-05 14:46:58.321322,1.32937e-07,1.2
2021-07-05 14:46:58.543093,1.63956e-06,1.2
2021-07-05 14:46:58.765688,5.76062e-07,1.2
2021-07-05 14:46:58.981105,5.71631e-06,1.2
2021-07-05 14:46:59.219669,2.36186e-05,1.2
2021-07-05 14:46:59.439123,4.01914e-05,1.2
2021-07-05 14:46:59.664783,4.87880e-05,1.2
2021-07-05 14:46:59.882308,4.81677e-05,1.2
2021-07-05 14:47:00.102139,4.28502e-05,1.2
2021-07-05 14:47:00.320472,2.91133e-05,1.2
2021-07-05 14:47:00.540666,2.35299e-05,1.2
2021-07-05 14:47:00.764979,1.67944e-05,1.2
2021-07-05 14:47:00.979922,-3.54500e-07,1.2
2021-07-05 14:47:01.209274,-6.55825e-06,1.2
2021-07-05 14:47:01.425427,-1.38255e-05,1.2
2021-07-05 14:47:01.644158,-2.10927e-05,1.2
2021-07-05 14:47:01.884903,-1.94975e-05,1.2
2021-07-05 14:47:02.105973,-2.59671e-05,1.2
2021-07-05 14:47:02.326318,-2.49036e-05,1.2
2021-07-05 14:47:02.532455,-2.21562e-05,1.2
2021-07-05 14:47:02.763120,-1.30279e-05,1.2
2021-07-05 14:47:02.991583,3.23481e-06,1.2
2021-07-05 14:47:03.208588,1.25404e-05,1.2
2021-07-05 14:47:03.504768,1.28063e-05,1.2
2021-07-05 14:47:03.724642,1.01476e-05,1.2
2021-07-05 14:47:03.956133,8.02056e-06,1.2
2021-07-05 14:47:04.255978,-6.20375e-07,1.2
2021-07-05 14:47:04.469493,-8.86250e-08,1.2
